"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta.comm.psi1[1]",-1.75818779891673,1.17645251470113,-3.78702615134031,-2.45888772320437,-1.86894806698079,-1.19464879805543,0.952695321966663,1.00067247125658,3478,1,0.932166666666667
"beta.comm.psi1[2]",-1.69786945684178,0.66904478164527,-3.0178255114174,-2.07678991188571,-1.70332721294777,-1.33547245691346,-0.323271881462491,1.00039908791833,11068,0,0.9861
"beta.comm.psi1[3]",-0.377861541420035,0.665776761738743,-1.73098268297683,-0.73787615207404,-0.379281759765041,-0.0255340098733496,0.989874528560076,1.00113950793472,3254,1,0.7644
"beta.comm.phi[1]",1.97735265100721,0.739966375499763,0.411263911947686,1.58693709382097,2.0091449290866,2.41049719279625,3.32607536187768,1.00632742045276,1263,0,0.987533333333333
"beta.comm.phi[2]",-0.26453591560971,0.775397959087522,-1.79048500778076,-0.703908822371662,-0.270758998108771,0.173522378335673,1.26097651477109,1.00227808336189,1142,1,0.661633333333333
"beta.comm.phi[3]",-0.464457514865032,0.916092817496688,-2.30986581302205,-0.980704823567377,-0.478525509971855,0.0457424950291235,1.39730386641751,1.00244610982358,1294,1,0.7324
"beta.comm.gamma[1]",-3.19634624150713,1.54570365278393,-5.5544934519866,-4.11487426711844,-3.45831506251428,-2.57776599697658,0.657943769975937,1.02205766660627,508,1,0.962433333333333
"beta.comm.gamma[2]",-2.08487905458096,0.950320654206164,-4.07057789572466,-2.57880037389165,-2.05313098633236,-1.57580341439222,-0.218517982581503,1.01000209342708,30000,0,0.980933333333333
"beta.comm.gamma[3]",-0.756817228319725,0.855409119678987,-2.50955470430372,-1.24750943667537,-0.734226553714592,-0.250226684436262,0.906832474408293,1.00190088446819,1083,1,0.843066666666667
"rho.comm[1]",-0.357240696482409,0.209820783384036,-0.79689226836484,-0.490587081727286,-0.349047781087738,-0.213325267683883,0.0273346704412379,1.00022758666517,10496,1,0.964233333333333
"rho.comm[2]",0.0799106226969687,0.150623240689527,-0.219752980868953,-0.0181612733826085,0.0806826258557191,0.181399357449354,0.371023348869693,0.999979398420972,30000,1,0.712666666666667
"eff.traits.psi[1,1]",0.0683606063105627,1.08261447714943,-1.7719142230657,-0.65319436287958,-0.0616574470238333,0.676286305863839,2.57796846051978,1.00042508105211,9268,1,0.474233333333333
"eff.traits.psi[2,1]",-0.0461867851622027,0.595436152676017,-1.18650449756427,-0.419708535155741,-0.0638158176305911,0.307188046696001,1.20436376737646,1.00075352741075,3804,1,0.548366666666667
"eff.traits.psi[3,1]",0.291522407642505,0.536611076876126,-0.793444126148648,-0.0396913814734214,0.29634809806599,0.632009032995388,1.35346299376462,1.00066585064252,14671,1,0.725233333333333
"eff.traits.psi[1,2]",0.106025845462243,0.764089044665421,-1.30343696103353,-0.409860933899322,0.0686074756673694,0.585631612157409,1.71771454654626,1.00005318011579,21163,1,0.536233333333333
"eff.traits.psi[2,2]",0.416123385677685,0.452185064706655,-0.465671947329697,0.122020995696692,0.407989386765849,0.700964627793251,1.3407717429804,1.00010796473628,30000,1,0.8324
"eff.traits.psi[3,2]",0.577101525472987,0.410081814190758,-0.168835927187787,0.294837215914505,0.555129380921887,0.828153720605433,1.44951828662373,1.00084002210772,9173,1,0.933533333333333
"eff.traits.phi[1,1]",0.674686048349499,0.660072360995232,-0.65993599413455,0.257966457273709,0.67861402453304,1.09452106566974,1.97431024888215,0.999978679025916,30000,1,0.854833333333333
"eff.traits.phi[2,1]",-0.595868963221659,0.904649959414739,-2.49705446490633,-1.15220434534344,-0.558705160247785,0.0007596314475352,1.09541352002855,1.00314396216107,753,1,0.7497
"eff.traits.phi[3,1]",-0.77513592220816,0.926376590342694,-2.73059488972714,-1.34829214617509,-0.740218292792235,-0.158055358547917,0.957290586730215,1.00191139770545,1104,1,0.808233333333333
"eff.traits.phi[1,2]",-0.0496293921500134,0.541255083515806,-1.19101018276245,-0.388223795960618,-0.024630859058958,0.304895296837623,0.968054393662413,1.0012723839919,1927,1,0.520766666666667
"eff.traits.phi[2,2]",-0.500155017342488,0.579749634729359,-1.74693511971176,-0.852247392181444,-0.470528318945203,-0.111365489150997,0.551399052519511,1.00034469132486,10622,1,0.811733333333333
"eff.traits.phi[3,2]",-0.661876677932442,0.634326924250292,-1.8956677024248,-1.07065615171242,-0.672556813424352,-0.257053911608528,0.629523745409093,1.00090450083006,2911,1,0.859133333333333
"eff.traits.gamma[1,1]",1.50432983291473,1.2366930384974,-0.499861156969934,0.630148334900277,1.31514327783831,2.25070899128218,4.31703842186576,1.00072662093742,6644,1,0.9182
"eff.traits.gamma[2,1]",0.979505948290282,0.853229688996543,-0.484152325130225,0.412475681405953,0.896924218921034,1.45615073213369,2.89718851815224,1.00351068871059,2386,1,0.900866666666667
"eff.traits.gamma[3,1]",0.39976710484995,0.777338271237091,-1.06826779856791,-0.10615534653082,0.371836830062379,0.876841593914933,2.02083439561015,1.00019703147176,13946,1,0.701533333333333
"eff.traits.gamma[1,2]",1.42367538067443,0.870740286216441,-0.15589164361846,0.816944935015124,1.36360002200655,1.98661185339633,3.23671922317802,1.00098037214337,9904,1,0.961066666666667
"eff.traits.gamma[2,2]",1.18821411634331,0.562916528436731,0.209430662864544,0.807449783267241,1.14206131875635,1.51701412556155,2.41852080787051,1.00075529043656,5742,0,0.991333333333333
"eff.traits.gamma[3,2]",-0.145462304093643,0.569767858685449,-1.24431752908996,-0.515679658554464,-0.1546268385588,0.218337560178628,1.01943220908683,1.00087175080254,2528,1,0.611966666666667
"eff.order.psi[1,1]",-0.721408166223145,1.80483486012908,-5.52621770883021,-1.33226030245426,-0.286040962273973,0.273551159180396,1.92761389525731,1.00055804519129,8813,1,0.628633333333333
