"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"beta.comm.psi1[1]",-2.06889529318093,1.28114301554462,-4.35064124126726,-2.87162376398607,-2.20147179394904,-1.39919844006105,0.915530443339626,1.01093037244052,2510,1,0.933666666666667
"beta.comm.psi1[2]",-1.65185274157643,0.674154218863639,-2.84215129482099,-2.02254901483371,-1.68621989806349,-1.33859843273554,-0.266290690184022,1.02692690714763,380,0,0.983
"beta.comm.psi1[3]",-0.467970228931993,0.409496047527994,-1.33500565383857,-0.704325397681916,-0.466076918802402,-0.227122584466306,0.364263976384235,1.00375388370937,962,1,0.894
"beta.comm.psi1[4]",0.408759220503215,0.637342442315311,-0.785300859124058,0.204225752411092,0.445047629402592,0.709619967190422,1.42528528683853,1.13500717455557,73,1,0.874333333333333
"beta.comm.phi[1]",2.00166462623914,0.745417290891814,0.269590149083407,1.61095772187601,2.03953021599328,2.46905290856363,3.33621801494577,1.03567379909752,100,0,0.983
"beta.comm.phi[2]",-0.0150413888968326,1.03249462046985,-1.7560336097185,-0.604500081533901,-0.110896866226924,0.460922122961734,2.35016336476668,1.01990923022649,2295,1,0.562666666666667
"beta.comm.phi[3]",-0.585373803966475,0.777899801311238,-2.18928261476918,-1.02262377945162,-0.563917132779522,-0.146083486334041,1.05710527894703,1.01122004162869,263,1,0.820333333333333
"beta.comm.phi[4]",-0.0777046299812527,1.05739971655854,-2.25539794226874,-0.703748532131637,-0.0513614104570826,0.568208158565084,2.07540422482088,1.05839213032626,45,1,0.52
"beta.comm.gamma[1]",-3.42481826652345,1.77756191248833,-5.93595759878374,-4.60057532137693,-3.7819273173451,-2.63137607899193,1.07542727544392,1.06197518033634,43,1,0.948333333333333
"beta.comm.gamma[2]",-1.71888318616753,0.693783914648904,-3.10652366516354,-2.08663632218355,-1.71384504718355,-1.34949466428042,-0.310314635843386,1.00753602752601,287,0,0.983
"beta.comm.gamma[3]",-0.151265036334569,0.488965580699883,-1.15626034097621,-0.431625475599587,-0.150971081664528,0.126174302602429,0.855160815658959,1.00347028439715,561,1,0.645666666666667
"beta.comm.gamma[4]",0.212887060086313,0.505876697693991,-0.84577746988701,-0.0848795376689948,0.223903367201753,0.516806995308659,1.21998526870454,1.01068649749447,1759,1,0.69
"rho.comm[1]",-0.398276196466461,0.210842467616802,-0.840813552827956,-0.5392036163051,-0.389558660020419,-0.246783204062704,-0.00875714205147719,1.00175345038819,968,0,0.976666666666667
"rho.comm[2]",0.0783590745564462,0.153010870891377,-0.227821457440129,-0.0211197448110628,0.0810312786323298,0.17937548114263,0.376594592034893,1.0007281538471,3000,1,0.704333333333333
"eff.traits.psi[1,1]",0.311377467342575,1.15171192898556,-1.64932537169587,-0.450012755937927,0.189989833431094,0.963778711896208,2.93110575601413,1.0023027021476,2104,1,0.578
"eff.traits.psi[2,1]",-0.1857505727958,0.55472118616787,-1.25669379575688,-0.539370872387076,-0.192672785337182,0.161559684387751,0.941158382387986,1.00252349026221,1212,1,0.645333333333333
"eff.traits.psi[3,1]",0.029651190918699,0.358430316973077,-0.682605523024441,-0.20414526654765,0.0253743899606322,0.249873957216504,0.746431890413224,1.00446746031195,545,1,0.527333333333333
"eff.traits.psi[4,1]",0.0690918050751097,0.377461518808438,-0.693842765477386,-0.164755321748269,0.0698237348634892,0.305792462502061,0.818714284939562,1.00373506250785,577,1,0.582333333333333
"eff.traits.psi[1,2]",0.470970093731164,0.818842861871764,-1.07781211984627,-0.0886141807130366,0.457156289126502,0.993163020778037,2.20301068906759,1.00084549128957,1809,1,0.707
"eff.traits.psi[2,2]",0.327311503397628,0.448038050090338,-0.556142946718738,0.0362094510089184,0.31939925481615,0.61141879840241,1.25201453834543,1.01051966908222,199,1,0.781
"eff.traits.psi[3,2]",0.0569925711668737,0.27071483070825,-0.469463915175451,-0.125478533704058,0.0490740224982448,0.235594936297396,0.610236155185162,1.0004967491757,3000,1,0.575333333333333
"eff.traits.psi[4,2]",0.155840162271113,0.284078233641119,-0.395694631941644,-0.0281600896591437,0.153362201438921,0.338054125352707,0.728336242744228,1.00378034235604,634,1,0.715
"eff.traits.phi[1,1]",0.536172966625783,0.699014643088014,-0.928096054817468,0.100290943192883,0.556297722623834,0.989165430738889,1.82683562255775,1.01509719981111,139,1,0.794666666666667
"eff.traits.phi[2,1]",-0.160656240498712,0.830758874467709,-1.94482292639188,-0.646354966822956,-0.114644811730513,0.378567679654992,1.38727883096717,1.0300759297128,95,1,0.567333333333333
"eff.traits.phi[3,1]",-0.312987976675691,0.796563345227614,-1.90751055506853,-0.810819195389968,-0.32123589064281,0.172606636675844,1.32714224665857,1.0057015996442,523,1,0.672
